origin_airport,destination_airport,num_flights,o_lat,o_long,d_lat,d_long
AUS,IAD,435,30.19453,-97.66986999999999,38.94453,-77.45581
SAT,IAD,115,29.533690000000004,-98.46978,38.94453,-77.45581
BNA,IAD,5,36.12448,-86.67818,38.94453,-77.45581
SAV,IAD,4,32.12758,-81.20214,38.94453,-77.45581
CHS,IAD,48,32.89865,-80.04051,38.94453,-77.45581
CLE,IAD,3,41.41089,-81.8494,38.94453,-77.45581
MSN,IAD,2,43.13986,-89.33751,38.94453,-77.45581
ORF,IAD,312,36.89461,-76.20121999999999,38.94453,-77.45581
BDL,IAD,420,41.93887,-72.68323000000001,38.94453,-77.45581
GRR,IAD,2,42.88082,-85.52277,38.94453,-77.45581
COS,IAD,114,38.80581,-104.70025,38.94453,-77.45581
PWM,IAD,22,43.64617,-70.30875,38.94453,-77.45581
BTV,IAD,1,44.473,-73.15031,38.94453,-77.45581
MDT,IAD,3,40.1935,-76.7634,38.94453,-77.45581
STT,IAD,200,18.337310000000002,-64.97336,38.94453,-77.45581
EGE,IAD,15,39.64257,-106.9177,38.94453,-77.45581
HDN,IAD,23,40.48118,-107.21766000000001,38.94453,-77.45581
SFO,BUR,3396,37.619,-122.37483999999999,34.20062,-118.3585
JFK,BUR,365,40.63975,-73.77893,34.20062,-118.3585
LAS,BUR,3331,36.08036,-115.15233,34.20062,-118.3585
SEA,BUR,1112,47.44898,-122.30931000000001,34.20062,-118.3585
DEN,BUR,1459,39.85841,-104.667,34.20062,-118.3585
PHX,BUR,2094,33.43417,-112.00806000000001,34.20062,-118.3585
SLC,BUR,1632,40.78839,-111.97776999999999,34.20062,-118.3585
DAL,BUR,365,32.84711,-96.85177,34.20062,-118.3585
PDX,BUR,1231,45.58872,-122.5975,34.20062,-118.3585
OAK,BUR,4154,37.72129,-122.22072,34.20062,-118.3585
SJC,BUR,3487,37.36186,-121.92901,34.20062,-118.3585
SMF,BUR,2505,38.69542,-121.59076999999999,34.20062,-118.3585
PSP,BUR,1,33.82922,-116.50625,34.20062,-118.3585
SFO,IAH,3367,37.619,-122.37483999999999,29.98047,-95.33972
LAX,IAH,4363,33.94254,-118.40807,29.98047,-95.33972
LAS,IAH,3006,36.08036,-115.15233,29.98047,-95.33972
LGA,IAH,2524,40.77724,-73.87261,29.98047,-95.33972
ORD,IAH,5335,41.9796,-87.90446,29.98047,-95.33972
SEA,IAH,2491,47.44898,-122.30931000000001,29.98047,-95.33972
HNL,IAH,365,21.31869,-157.92241,29.98047,-95.33972
ATL,IAH,3384,33.640440000000005,-84.42694,29.98047,-95.33972
MCO,IAH,2774,28.428890000000003,-81.31603,29.98047,-95.33972
DEN,IAH,4733,39.85841,-104.667,29.98047,-95.33972
BOS,IAH,1558,42.36435,-71.00518000000001,29.98047,-95.33972
DCA,IAH,1528,38.85208,-77.03772,29.98047,-95.33972
FLL,IAH,1946,26.07258,-80.15275,29.98047,-95.33972
SAN,IAH,1817,32.73356,-117.18966,29.98047,-95.33972
PHX,IAH,2320,33.43417,-112.00806000000001,29.98047,-95.33972
MSP,IAH,1709,44.88055,-93.21692,29.98047,-95.33972
SLC,IAH,2114,40.78839,-111.97776999999999,29.98047,-95.33972
DFW,IAH,4756,32.89595,-97.0372,29.98047,-95.33972
EWR,IAH,3598,40.6925,-74.16866,29.98047,-95.33972
TPA,IAH,1980,27.97547,-82.53325,29.98047,-95.33972
PHL,IAH,1128,39.87195,-75.24114,29.98047,-95.33972
ANC,IAH,68,61.174319999999994,-149.99618999999998,29.98047,-95.33972
BWI,IAH,995,39.1754,-76.6682,29.98047,-95.33972
MIA,IAH,2400,25.79325,-80.29056,29.98047,-95.33972
PDX,IAH,800,45.58872,-122.5975,29.98047,-95.33972
OAK,IAH,196,37.72129,-122.22072,29.98047,-95.33972
DTW,IAH,1576,42.21206,-83.34884,29.98047,-95.33972
CLT,IAH,2529,35.214009999999995,-80.94313000000001,29.98047,-95.33972
JAX,IAH,356,30.494059999999998,-81.68786,29.98047,-95.33972
MSY,IAH,2906,29.99339,-90.25803,29.98047,-95.33972
SJC,IAH,335,37.36186,-121.92901,29.98047,-95.33972
RDU,IAH,267,35.87764,-78.78747,29.98047,-95.33972
SNA,IAH,1584,33.67566,-117.86822,29.98047,-95.33972
SMF,IAH,690,38.69542,-121.59076999999999,29.98047,-95.33972
PBI,IAH,175,26.683159999999997,-80.09559,29.98047,-95.33972
STL,IAH,999,38.747690000000006,-90.35999,29.98047,-95.33972
IND,IAH,632,39.71733,-86.29438,29.98047,-95.33972
RIC,IAH,363,37.50517,-77.31967,29.98047,-95.33972
SJU,IAH,619,18.439420000000002,-66.00183,29.98047,-95.33972
IAD,IAH,1234,38.94453,-77.45581,29.98047,-95.33972
RSW,IAH,576,26.536170000000002,-81.75516999999999,29.98047,-95.33972
AUS,IAH,2451,30.19453,-97.66986999999999,29.98047,-95.33972
MCI,IAH,678,39.29761,-94.71391,29.98047,-95.33972
CMH,IAH,694,39.99799,-82.89188,29.98047,-95.33972
SAT,IAH,2043,29.533690000000004,-98.46978,29.98047,-95.33972
MKE,IAH,635,42.94722,-87.89658,29.98047,-95.33972
GSP,IAH,490,34.89567,-82.21885999999999,29.98047,-95.33972
BNA,IAH,1305,36.12448,-86.67818,29.98047,-95.33972
PIT,IAH,201,40.49147,-80.23286999999999,29.98047,-95.33972
SAV,IAH,399,32.12758,-81.20214,29.98047,-95.33972
CHS,IAH,508,32.89865,-80.04051,29.98047,-95.33972
MEM,IAH,1218,35.04242,-89.97667,29.98047,-95.33972
CLE,IAH,1152,41.41089,-81.8494,29.98047,-95.33972
BHM,IAH,1512,33.562940000000005,-86.75355,29.98047,-95.33972
RNO,IAH,27,39.49858,-119.76806,29.98047,-95.33972
TUS,IAH,686,32.11608,-110.94103,29.98047,-95.33972
MSN,IAH,2,43.13986,-89.33751,29.98047,-95.33972
ORF,IAH,210,36.89461,-76.20121999999999,29.98047,-95.33972
SDF,IAH,324,38.17439,-85.736,29.98047,-95.33972
CVG,IAH,699,39.04614,-84.66216999999999,29.98047,-95.33972
BTR,IAH,1399,30.53316,-91.14963,29.98047,-95.33972
CAE,IAH,321,33.93884,-81.11954,29.98047,-95.33972
OMA,IAH,1038,41.30252,-95.89416999999999,29.98047,-95.33972
BOI,IAH,52,43.564440000000005,-116.22278,29.98047,-95.33972
TUL,IAH,1598,36.198370000000004,-95.88824,29.98047,-95.33972
PSP,IAH,232,33.82922,-116.50625,29.98047,-95.33972
HSV,IAH,982,34.64045,-86.77311,29.98047,-95.33972
ABQ,IAH,866,35.04022,-106.60918999999998,29.98047,-95.33972
PNS,IAH,1068,30.473309999999998,-87.18744000000001,29.98047,-95.33972
GRR,IAH,327,42.88082,-85.52277,29.98047,-95.33972
ICT,IAH,1069,37.64996,-97.43305,29.98047,-95.33972
JAN,IAH,1641,32.311170000000004,-90.07589,29.98047,-95.33972
COS,IAH,565,38.80581,-104.70025,29.98047,-95.33972
VPS,IAH,828,30.48325,-86.5254,29.98047,-95.33972
ASE,IAH,391,39.22316,-106.86885,29.98047,-95.33972
LEX,IAH,335,38.036970000000004,-84.60539,29.98047,-95.33972
LIT,IAH,1399,34.7294,-92.22425,29.98047,-95.33972
OKC,IAH,253,35.39309,-97.60073,29.98047,-95.33972
ECP,IAH,657,,,29.98047,-95.33972
SHV,IAH,1293,32.44663,-93.8256,29.98047,-95.33972
TYS,IAH,1002,35.812490000000004,-83.99286,29.98047,-95.33972
MOB,IAH,1615,30.69142,-88.24283,29.98047,-95.33972
LBB,IAH,1055,33.66364,-101.82278000000001,29.98047,-95.33972
HRL,IAH,454,26.228509999999996,-97.65439,29.98047,-95.33972
MAF,IAH,1416,31.942529999999998,-102.20191,29.98047,-95.33972
XNA,IAH,983,36.28187,-94.30681,29.98047,-95.33972
DSM,IAH,481,41.534929999999996,-93.66068,29.98047,-95.33972
RAP,IAH,7,44.045320000000004,-103.05736999999999,29.98047,-95.33972
ELP,IAH,925,31.80667,-106.37781000000001,29.98047,-95.33972
AMA,IAH,1018,35.21937,-101.70593000000001,29.98047,-95.33972
SGF,IAH,410,37.24433,-93.38686,29.98047,-95.33972
GPT,IAH,970,30.40728,-89.07009000000001,29.98047,-95.33972
CRP,IAH,1285,27.770359999999997,-97.50121999999999,29.98047,-95.33972
MFE,IAH,1309,26.175829999999998,-98.23861,29.98047,-95.33972
CRW,IAH,318,38.37315,-81.59319,29.98047,-95.33972
LFT,IAH,1142,30.20528,-91.98765999999999,29.98047,-95.33972
MLU,IAH,682,32.510870000000004,-92.03769,29.98047,-95.33972
BRO,IAH,1062,25.90683,-97.42586,29.98047,-95.33972
STT,IAH,78,18.337310000000002,-64.97336,29.98047,-95.33972
JAC,IAH,77,43.60732,-110.73773999999999,29.98047,-95.33972
LRD,IAH,983,27.543740000000003,-99.46154,29.98047,-95.33972
AEX,IAH,924,31.327370000000002,-92.54856,29.98047,-95.33972
LCH,IAH,918,30.1261,-93.2234,29.98047,-95.33972
CLL,IAH,678,30.588590000000003,-96.36381999999999,29.98047,-95.33972
GRK,IAH,672,31.0649,-97.8278,29.98047,-95.33972
HOB,IAH,635,32.687529999999995,-103.21703000000001,29.98047,-95.33972
EGE,IAH,119,39.64257,-106.9177,29.98047,-95.33972
HDN,IAH,154,40.48118,-107.21766000000001,29.98047,-95.33972
MTJ,IAH,185,38.50887,-107.89383000000001,29.98047,-95.33972
GUC,IAH,23,38.53396,-106.93318000000001,29.98047,-95.33972
SFO,ATL,3242,37.619,-122.37483999999999,33.640440000000005,-84.42694
LAX,ATL,6566,33.94254,-118.40807,33.640440000000005,-84.42694
JFK,ATL,2451,40.63975,-73.77893,33.640440000000005,-84.42694
LAS,ATL,4680,36.08036,-115.15233,33.640440000000005,-84.42694
LGA,ATL,8508,40.77724,-73.87261,33.640440000000005,-84.42694
ORD,ATL,7446,41.9796,-87.90446,33.640440000000005,-84.42694
SEA,ATL,3126,47.44898,-122.30931000000001,33.640440000000005,-84.42694
HNL,ATL,365,21.31869,-157.92241,33.640440000000005,-84.42694
MCO,ATL,9067,28.428890000000003,-81.31603,33.640440000000005,-84.42694
DEN,ATL,5697,39.85841,-104.667,33.640440000000005,-84.42694
BOS,ATL,6590,42.36435,-71.00518000000001,33.640440000000005,-84.42694
DCA,ATL,5496,38.85208,-77.03772,33.640440000000005,-84.42694
FLL,ATL,7927,26.07258,-80.15275,33.640440000000005,-84.42694
SAN,ATL,2327,32.73356,-117.18966,33.640440000000005,-84.42694
PHX,ATL,3589,33.43417,-112.00806000000001,33.640440000000005,-84.42694
MSP,ATL,5073,44.88055,-93.21692,33.640440000000005,-84.42694
SLC,ATL,2971,40.78839,-111.97776999999999,33.640440000000005,-84.42694
DFW,ATL,6706,32.89595,-97.0372,33.640440000000005,-84.42694
EWR,ATL,5886,40.6925,-74.16866,33.640440000000005,-84.42694
TPA,ATL,7265,27.97547,-82.53325,33.640440000000005,-84.42694
HOU,ATL,4081,29.64542,-95.27889,33.640440000000005,-84.42694
DAL,ATL,3449,32.84711,-96.85177,33.640440000000005,-84.42694
PHL,ATL,6710,39.87195,-75.24114,33.640440000000005,-84.42694
ANC,ATL,113,61.174319999999994,-149.99618999999998,33.640440000000005,-84.42694
BWI,ATL,6554,39.1754,-76.6682,33.640440000000005,-84.42694
MIA,ATL,5635,25.79325,-80.29056,33.640440000000005,-84.42694
PDX,ATL,1332,45.58872,-122.5975,33.640440000000005,-84.42694
OAK,ATL,450,37.72129,-122.22072,33.640440000000005,-84.42694
DTW,ATL,5603,42.21206,-83.34884,33.640440000000005,-84.42694
CLT,ATL,5711,35.214009999999995,-80.94313000000001,33.640440000000005,-84.42694
JAX,ATL,5478,30.494059999999998,-81.68786,33.640440000000005,-84.42694
MSY,ATL,5467,29.99339,-90.25803,33.640440000000005,-84.42694
IAH,ATL,3607,29.98047,-95.33972,33.640440000000005,-84.42694
SJC,ATL,828,37.36186,-121.92901,33.640440000000005,-84.42694
RDU,ATL,5076,35.87764,-78.78747,33.640440000000005,-84.42694
SNA,ATL,1037,33.67566,-117.86822,33.640440000000005,-84.42694
SMF,ATL,784,38.69542,-121.59076999999999,33.640440000000005,-84.42694
MDW,ATL,4609,41.78598,-87.75242,33.640440000000005,-84.42694
PBI,ATL,4538,26.683159999999997,-80.09559,33.640440000000005,-84.42694
STL,ATL,4144,38.747690000000006,-90.35999,33.640440000000005,-84.42694
IND,ATL,4043,39.71733,-86.29438,33.640440000000005,-84.42694
RIC,ATL,4009,37.50517,-77.31967,33.640440000000005,-84.42694
SJU,ATL,1381,18.439420000000002,-66.00183,33.640440000000005,-84.42694
IAD,ATL,3111,38.94453,-77.45581,33.640440000000005,-84.42694
RSW,ATL,3928,26.536170000000002,-81.75516999999999,33.640440000000005,-84.42694
AUS,ATL,3555,30.19453,-97.66986999999999,33.640440000000005,-84.42694
MCI,ATL,3838,39.29761,-94.71391,33.640440000000005,-84.42694
CMH,ATL,3793,39.99799,-82.89188,33.640440000000005,-84.42694
SAT,ATL,3322,29.533690000000004,-98.46978,33.640440000000005,-84.42694
MKE,ATL,3374,42.94722,-87.89658,33.640440000000005,-84.42694
GSP,ATL,3691,34.89567,-82.21885999999999,33.640440000000005,-84.42694
BNA,ATL,3508,36.12448,-86.67818,33.640440000000005,-84.42694
PIT,ATL,3507,40.49147,-80.23286999999999,33.640440000000005,-84.42694
SAV,ATL,3495,32.12758,-81.20214,33.640440000000005,-84.42694
CHS,ATL,3472,32.89865,-80.04051,33.640440000000005,-84.42694
MEM,ATL,3437,35.04242,-89.97667,33.640440000000005,-84.42694
CLE,ATL,3345,41.41089,-81.8494,33.640440000000005,-84.42694
BHM,ATL,3256,33.562940000000005,-86.75355,33.640440000000005,-84.42694
RNO,ATL,23,39.49858,-119.76806,33.640440000000005,-84.42694
TUS,ATL,680,32.11608,-110.94103,33.640440000000005,-84.42694
MSN,ATL,1144,43.13986,-89.33751,33.640440000000005,-84.42694
ORF,ATL,2884,36.89461,-76.20121999999999,33.640440000000005,-84.42694
SDF,ATL,2813,38.17439,-85.736,33.640440000000005,-84.42694
PVD,ATL,1040,41.724,-71.42822,33.640440000000005,-84.42694
CVG,ATL,2693,39.04614,-84.66216999999999,33.640440000000005,-84.42694
GSO,ATL,2680,36.09775,-79.9373,33.640440000000005,-84.42694
BTR,ATL,2668,30.53316,-91.14963,33.640440000000005,-84.42694
CAE,ATL,2664,33.93884,-81.11954,33.640440000000005,-84.42694
OMA,ATL,1737,41.30252,-95.89416999999999,33.640440000000005,-84.42694
TUL,ATL,1578,36.198370000000004,-95.88824,33.640440000000005,-84.42694
HSV,ATL,2514,34.64045,-86.77311,33.640440000000005,-84.42694
ABQ,ATL,865,35.04022,-106.60918999999998,33.640440000000005,-84.42694
PNS,ATL,2506,30.473309999999998,-87.18744000000001,33.640440000000005,-84.42694
BDL,ATL,2265,41.93887,-72.68323000000001,33.640440000000005,-84.42694
MHT,ATL,364,42.93452,-71.43706,33.640440000000005,-84.42694
GRR,ATL,1649,42.88082,-85.52277,33.640440000000005,-84.42694
ICT,ATL,1048,37.64996,-97.43305,33.640440000000005,-84.42694
JAN,ATL,2318,32.311170000000004,-90.07589,33.640440000000005,-84.42694
COS,ATL,339,38.80581,-104.70025,33.640440000000005,-84.42694
CHA,ATL,2300,35.035270000000004,-85.20379,33.640440000000005,-84.42694
BUF,ATL,1664,42.94052,-78.73217,33.640440000000005,-84.42694
FWA,ATL,1393,40.97847,-85.19515,33.640440000000005,-84.42694
VPS,ATL,2241,30.48325,-86.5254,33.640440000000005,-84.42694
ASE,ATL,96,39.22316,-106.86885,33.640440000000005,-84.42694
GRB,ATL,480,44.48507,-88.12959000000001,33.640440000000005,-84.42694
LEX,ATL,2196,38.036970000000004,-84.60539,33.640440000000005,-84.42694
LIT,ATL,2140,34.7294,-92.22425,33.640440000000005,-84.42694
AGS,ATL,2129,33.36996,-81.9645,33.640440000000005,-84.42694
AVL,ATL,2127,35.43619,-82.54181,33.640440000000005,-84.42694
OKC,ATL,1866,35.39309,-97.60073,33.640440000000005,-84.42694
TLH,ATL,2078,30.39653,-84.35033,33.640440000000005,-84.42694
SRQ,ATL,2067,27.395329999999998,-82.55411,33.640440000000005,-84.42694
ECP,ATL,2032,,,33.640440000000005,-84.42694
SHV,ATL,2002,32.44663,-93.8256,33.640440000000005,-84.42694
HPN,ATL,1944,41.066959999999995,-73.70756999999999,33.640440000000005,-84.42694
CID,ATL,759,41.88459,-91.71087,33.640440000000005,-84.42694
ALB,ATL,1031,42.74812,-73.80298,33.640440000000005,-84.42694
TYS,ATL,1917,35.812490000000004,-83.99286,33.640440000000005,-84.42694
MOB,ATL,1794,30.69142,-88.24283,33.640440000000005,-84.42694
PIA,ATL,563,40.66424,-89.69331,33.640440000000005,-84.42694
TVC,ATL,10,44.741440000000004,-85.58224,33.640440000000005,-84.42694
CAK,ATL,1692,40.916309999999996,-81.44247,33.640440000000005,-84.42694
FNT,ATL,1015,42.9655,-83.74346,33.640440000000005,-84.42694
TRI,ATL,1662,36.47521,-82.40742,33.640440000000005,-84.42694
DAB,ATL,1639,29.179920000000003,-81.05806,33.640440000000005,-84.42694
XNA,ATL,1600,36.28187,-94.30681,33.640440000000005,-84.42694
EYW,ATL,1583,24.55611,-81.75956,33.640440000000005,-84.42694
FAR,ATL,11,46.91935,-96.81499000000001,33.640440000000005,-84.42694
DAY,ATL,1369,39.90238,-84.21938,33.640440000000005,-84.42694
MGM,ATL,1511,32.30064,-86.39398,33.640440000000005,-84.42694
MLB,ATL,1496,28.10275,-80.64581,33.640440000000005,-84.42694
DSM,ATL,980,41.534929999999996,-93.66068,33.640440000000005,-84.42694
GNV,ATL,1475,29.69006,-82.27178,33.640440000000005,-84.42694
SBN,ATL,1366,41.70895,-86.31846999999999,33.640440000000005,-84.42694
RAP,ATL,14,44.045320000000004,-103.05736999999999,33.640440000000005,-84.42694
FSD,ATL,292,43.58135,-96.7417,33.640440000000005,-84.42694
ELP,ATL,869,31.80667,-106.37781000000001,33.640440000000005,-84.42694
MYR,ATL,1387,33.67975,-78.92833,33.640440000000005,-84.42694
SGF,ATL,1371,37.24433,-93.38686,33.640440000000005,-84.42694
GPT,ATL,1370,30.40728,-89.07009000000001,33.640440000000005,-84.42694
SYR,ATL,1050,43.11119,-76.10631,33.640440000000005,-84.42694
RST,ATL,501,43.90883,-92.49799,33.640440000000005,-84.42694
ROA,ATL,1301,37.32547,-79.97543,33.640440000000005,-84.42694
FAY,ATL,1288,34.99147,-78.88,33.640440000000005,-84.42694
DHN,ATL,1261,31.321340000000003,-85.44963,33.640440000000005,-84.42694
BZN,ATL,86,45.7769,-111.15301000000001,33.640440000000005,-84.42694
CRW,ATL,1232,38.37315,-81.59319,33.640440000000005,-84.42694
PWM,ATL,688,43.64617,-70.30875,33.640440000000005,-84.42694
LFT,ATL,1217,30.20528,-91.98765999999999,33.640440000000005,-84.42694
ILM,ATL,1211,34.27061,-77.90256,33.640440000000005,-84.42694
MLU,ATL,1168,32.510870000000004,-92.03769,33.640440000000005,-84.42694
BTV,ATL,397,44.473,-73.15031,33.640440000000005,-84.42694
ROC,ATL,1057,43.11887,-77.67238,33.640440000000005,-84.42694
EVV,ATL,649,38.03799,-87.53063,33.640440000000005,-84.42694
MSO,ATL,10,46.916309999999996,-114.09056000000001,33.640440000000005,-84.42694
CHO,ATL,1002,38.13864,-78.45286,33.640440000000005,-84.42694
FCA,ATL,14,48.3114,-114.25506999999999,33.640440000000005,-84.42694
GJT,ATL,1,39.122409999999995,-108.52673,33.640440000000005,-84.42694
MLI,ATL,924,41.44853,-90.50754,33.640440000000005,-84.42694
MDT,ATL,1011,40.1935,-76.7634,33.640440000000005,-84.42694
PHF,ATL,1009,37.1319,-76.49299,33.640440000000005,-84.42694
LNK,ATL,292,40.850970000000004,-96.75925,33.640440000000005,-84.42694
STT,ATL,653,18.337310000000002,-64.97336,33.640440000000005,-84.42694
JAC,ATL,92,43.60732,-110.73773999999999,33.640440000000005,-84.42694
GTR,ATL,956,33.45033,-88.59137,33.640440000000005,-84.42694
BMI,ATL,939,40.477990000000005,-88.91595,33.640440000000005,-84.42694
AEX,ATL,498,31.327370000000002,-92.54856,33.640440000000005,-84.42694
ABE,ATL,916,40.652359999999994,-75.4404,33.640440000000005,-84.42694
ACY,ATL,178,39.45758,-74.57717,33.640440000000005,-84.42694
SCE,ATL,1,40.851209999999995,-77.8463,33.640440000000005,-84.42694
CSG,ATL,831,32.516329999999996,-84.93885999999999,33.640440000000005,-84.42694
OAJ,ATL,827,34.829159999999995,-77.61214,33.640440000000005,-84.42694
ATW,ATL,498,44.25741,-88.51948,33.640440000000005,-84.42694
BQK,ATL,692,31.25903,-81.46631,33.640440000000005,-84.42694
GRK,ATL,558,31.0649,-97.8278,33.640440000000005,-84.42694
FSM,ATL,670,35.33659,-94.36744,33.640440000000005,-84.42694
VLD,ATL,667,30.7825,-83.27672,33.640440000000005,-84.42694
AVP,ATL,352,41.33815,-75.72426999999999,33.640440000000005,-84.42694
ABY,ATL,621,31.53552,-84.19447,33.640440000000005,-84.42694
STX,ATL,84,17.70189,-64.79856,33.640440000000005,-84.42694
TTN,ATL,261,40.27669,-74.81347,33.640440000000005,-84.42694
EGE,ATL,98,39.64257,-106.9177,33.640440000000005,-84.42694
EWN,ATL,446,35.07297,-77.04294,33.640440000000005,-84.42694
ELM,ATL,12,42.159909999999996,-76.89144,33.640440000000005,-84.42694
HDN,ATL,90,40.48118,-107.21766000000001,33.640440000000005,-84.42694
MTJ,ATL,35,38.50887,-107.89383000000001,33.640440000000005,-84.42694
SFO,MSP,3117,37.619,-122.37483999999999,44.88055,-93.21692
LAX,MSP,3803,33.94254,-118.40807,44.88055,-93.21692
JFK,MSP,1278,40.63975,-73.77893,44.88055,-93.21692
LAS,MSP,2832,36.08036,-115.15233,44.88055,-93.21692
LGA,MSP,2373,40.77724,-73.87261,44.88055,-93.21692
ORD,MSP,7745,41.9796,-87.90446,44.88055,-93.21692
SEA,MSP,2966,47.44898,-122.30931000000001,44.88055,-93.21692
HNL,MSP,248,21.31869,-157.92241,44.88055,-93.21692
ATL,MSP,5075,33.640440000000005,-84.42694,44.88055,-93.21692
MCO,MSP,2015,28.428890000000003,-81.31603,44.88055,-93.21692
DEN,MSP,5910,39.85841,-104.667,44.88055,-93.21692
BOS,MSP,2106,42.36435,-71.00518000000001,44.88055,-93.21692
DCA,MSP,1960,38.85208,-77.03772,44.88055,-93.21692
FLL,MSP,656,26.07258,-80.15275,44.88055,-93.21692
SAN,MSP,1229,32.73356,-117.18966,44.88055,-93.21692
PHX,MSP,4140,33.43417,-112.00806000000001,44.88055,-93.21692
SLC,MSP,1956,40.78839,-111.97776999999999,44.88055,-93.21692
DFW,MSP,3484,32.89595,-97.0372,44.88055,-93.21692
EWR,MSP,1381,40.6925,-74.16866,44.88055,-93.21692
TPA,MSP,1050,27.97547,-82.53325,44.88055,-93.21692
PHL,MSP,2635,39.87195,-75.24114,44.88055,-93.21692
ANC,MSP,566,61.174319999999994,-149.99618999999998,44.88055,-93.21692
BWI,MSP,1986,39.1754,-76.6682,44.88055,-93.21692
MIA,MSP,760,25.79325,-80.29056,44.88055,-93.21692
PDX,MSP,1733,45.58872,-122.5975,44.88055,-93.21692
DTW,MSP,2954,42.21206,-83.34884,44.88055,-93.21692
CLT,MSP,2640,35.214009999999995,-80.94313000000001,44.88055,-93.21692
JAX,MSP,175,30.494059999999998,-81.68786,44.88055,-93.21692
MSY,MSP,426,29.99339,-90.25803,44.88055,-93.21692
IAH,MSP,1782,29.98047,-95.33972,44.88055,-93.21692
SJC,MSP,625,37.36186,-121.92901,44.88055,-93.21692
RDU,MSP,659,35.87764,-78.78747,44.88055,-93.21692
SNA,MSP,1000,33.67566,-117.86822,44.88055,-93.21692
SMF,MSP,633,38.69542,-121.59076999999999,44.88055,-93.21692
MDW,MSP,3735,41.78598,-87.75242,44.88055,-93.21692
PBI,MSP,80,26.683159999999997,-80.09559,44.88055,-93.21692
STL,MSP,2474,38.747690000000006,-90.35999,44.88055,-93.21692
IND,MSP,1105,39.71733,-86.29438,44.88055,-93.21692
RIC,MSP,353,37.50517,-77.31967,44.88055,-93.21692
SJU,MSP,42,18.439420000000002,-66.00183,44.88055,-93.21692
IAD,MSP,680,38.94453,-77.45581,44.88055,-93.21692
RSW,MSP,1127,26.536170000000002,-81.75516999999999,44.88055,-93.21692
AUS,MSP,790,30.19453,-97.66986999999999,44.88055,-93.21692
MCI,MSP,2371,39.29761,-94.71391,44.88055,-93.21692
CMH,MSP,901,39.99799,-82.89188,44.88055,-93.21692
SAT,MSP,269,29.533690000000004,-98.46978,44.88055,-93.21692
MKE,MSP,2453,42.94722,-87.89658,44.88055,-93.21692
BNA,MSP,1450,36.12448,-86.67818,44.88055,-93.21692
PIT,MSP,801,40.49147,-80.23286999999999,44.88055,-93.21692
SAV,MSP,5,32.12758,-81.20214,44.88055,-93.21692
MEM,MSP,611,35.04242,-89.97667,44.88055,-93.21692
GEG,MSP,849,47.619859999999996,-117.53383999999998,44.88055,-93.21692
CLE,MSP,1114,41.41089,-81.8494,44.88055,-93.21692
RNO,MSP,22,39.49858,-119.76806,44.88055,-93.21692
